priority_rank,user_id,priority_score,fraud_events,transaction_count,fraud_rate_pct,fraud_rate_wilson_lower_pct,expected_fraud_events,fraud_excess_z,fraud_types,fraud_type_list,fraud_merchant_countries,fraud_merchant_country_list,fraud_currencies,repeatability_score,conviction_score,abnormality_score,breadth_score,severity_score,severity_only_rank,kyc_states,recorded_fraud_amount_by_currency,selection_rationale
92,f2b4b587-e493-4932-b2e9-cb3b31095bab,67.85451505016722,46,46,100.0,92.29238226702192,0.9127075625492961,37.93394594473327,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",3,"CHE, GBR, USA",2,72.24080267558529,72.24080267558529,79.93311036789298,64.84949832775919,24.08026755852843,228,PASSED,"{""EUR"": 13100.0, ""GBP"": 61190.0}","Priority rank 92: 46 confirmed events across 3 transaction type(s) and 3 merchant country/countries. Strongest signals: excess fraud versus transaction mix (79.9/100), repeatability (72.2/100), conservative fraud-rate conviction (72.2/100). Amount severity is capped at 10% of the score."
93,948956df-2a9a-4a44-9052-8914281d4b6d,67.4678093645485,43,43,100.0,91.79874299767728,1.7508046435255227,27.494547719375817,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,70.5685618729097,70.5685618729097,67.22408026755853,57.70066889632107,65.55183946488295,104,PASSED,"{""GBP"": 1937116.0}","Priority rank 93: 43 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (70.6/100), conservative fraud-rate conviction (70.6/100), excess fraud versus transaction mix (67.2/100). Amount severity is capped at 10% of the score."
94,c6afd222-e09e-452d-aacc-81e61664f76e,67.19188963210703,38,38,100.0,90.818706741616,1.5494029039874342,25.461909679513756,4,"ATM, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,66.05351170568562,66.05351170568562,62.87625418060201,57.70066889632107,96.32107023411372,12,PASSED,"{""GBP"": 2505600.0}","Priority rank 94: 38 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (96.3/100), repeatability (66.1/100), conservative fraud-rate conviction (66.1/100). Amount severity is capped at 10% of the score."
95,8b10f8f2-2fab-410c-90a9-55a3fd132e23,66.25752508361204,37,37,100.0,90.59390425448562,0.8149982192722837,31.554842438769175,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",5,"GBR, GIB, HUN, NLD, USA",1,65.21739130434783,65.21739130434783,74.24749163879598,87.75919732441473,23.745819397993312,229,PASSED,"{""GBP"": 70711.0}","Priority rank 95: 37 confirmed events across 5 transaction type(s) and 5 merchant country/countries. Strongest signals: attack breadth (87.8/100), excess fraud versus transaction mix (74.2/100), repeatability (65.2/100). Amount severity is capped at 10% of the score."
96,88c417b7-c081-4b37-a88a-c5b368ba0a08,66.02968227424749,37,37,100.0,90.59390425448562,1.7750011582502323,23.353940879140193,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,65.21739130434783,65.21739130434783,59.53177257525084,57.70066889632107,95.9866220735786,13,PASSED,"{""GBP"": 4627781.0}","Priority rank 96: 37 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (96.0/100), repeatability (65.2/100), conservative fraud-rate conviction (65.2/100). Amount severity is capped at 10% of the score."
97,425e9e10-713d-4f2a-be3e-16b30c8f63e9,66.00041806020066,36,36,100.0,90.35781695514235,1.0692073397095325,27.884847614253783,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,63.87959866220736,63.87959866220736,67.55852842809364,69.3227424749164,69.56521739130434,92,PASSED,"{""GBP"": 994207.0}","Priority rank 97: 36 confirmed events across 5 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (69.6/100), attack breadth (69.3/100), excess fraud versus transaction mix (67.6/100). Amount severity is capped at 10% of the score."
98,eb161482-5c4a-45b0-b3c4-123a524ee608,65.83319397993311,36,36,100.0,90.35781695514235,1.4059323085513642,25.05808596658473,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,63.87959866220736,63.87959866220736,61.87290969899666,69.3227424749164,79.26421404682274,63,PASSED,"{""GBP"": 1834448.0}","Priority rank 98: 36 confirmed events across 5 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (79.3/100), attack breadth (69.3/100), repeatability (63.9/100). Amount severity is capped at 10% of the score."
99,3c5cab75-a8c1-4a27-8ab4-b74a9e92535c,65.74749163879598,48,48,100.0,92.58973488472576,1.0936692978999014,37.15629122204557,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"FRA, GBR",1,73.41137123745818,73.41137123745818,79.26421404682274,52.97658862876254,15.719063545150503,253,PASSED,"{""GBP"": 43421.0}","Priority rank 99: 48 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (79.3/100), repeatability (73.4/100), conservative fraud-rate conviction (73.4/100). Amount severity is capped at 10% of the score."
100,ddcbe9e0-4a91-43cf-bd5b-f473828ffe50,65.3440635451505,40,40,100.0,91.23754607496078,1.8163402135641884,25.08859716835027,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,68.22742474916387,68.22742474916387,62.207357859531776,57.70066889632107,67.22408026755853,99,PASSED,"{""GBP"": 1998128.0}","Priority rank 100: 40 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (68.2/100), conservative fraud-rate conviction (68.2/100), currency/type-normalised amount severity (67.2/100). Amount severity is capped at 10% of the score."
101,c6d40f9a-c37c-4923-8b62-43945e321b1d,64.75877926421406,39,39,100.0,91.0330146399761,1.4233605767456448,27.094901865950277,4,"BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,67.22408026755853,67.22408026755853,66.22073578595318,57.70066889632107,58.862876254180605,124,PASSED,"{""GBP"": 2098241.0}","Priority rank 101: 39 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (67.2/100), conservative fraud-rate conviction (67.2/100), excess fraud versus transaction mix (66.2/100). Amount severity is capped at 10% of the score."
102,018f9e74-458b-4782-8a92-5f95734ddcd7,64.46195652173913,41,41,100.0,91.43295511310926,1.8066975009202646,25.80575304789264,2,"ATM, TOPUP",1,GBR,1,69.06354515050167,69.06354515050167,63.21070234113713,29.3561872909699,94.31438127090301,18,FAILED,"{""GBP"": 4720702.0}","Priority rank 102: 41 confirmed events across 2 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (94.3/100), repeatability (69.1/100), conservative fraud-rate conviction (69.1/100). Amount severity is capped at 10% of the score."
103,bfa64d86-eb16-4ecd-a73c-4b6cc2fbb847,64.42433110367892,36,36,100.0,90.35781695514235,1.1280214723496829,27.330433752396907,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,63.87959866220736,63.87959866220736,66.5551839464883,57.70066889632107,73.24414715719062,81,PASSED,"{""GBP"": 456588.0}","Priority rank 103: 36 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (73.2/100), excess fraud versus transaction mix (66.6/100), repeatability (63.9/100). Amount severity is capped at 10% of the score."
104,b16e9d41-3795-4d73-a666-be70001a7a03,64.248745819398,38,38,100.0,90.818706741616,1.6820647458564988,24.58596922575714,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,66.05351170568562,66.05351170568562,60.86956521739131,57.70066889632107,70.90301003344482,88,PASSED,"{""GBP"": 1684614.0}","Priority rank 104: 38 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (70.9/100), repeatability (66.1/100), conservative fraud-rate conviction (66.1/100). Amount severity is capped at 10% of the score."
105,c3202601-1020-442b-b082-277bb7a45357,63.492056856187304,30,30,100.0,88.6482908609522,1.4014856006142598,20.739436537982137,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,59.19732441471572,59.19732441471572,54.18060200668896,69.3227424749164,96.98996655518395,10,FAILED,"{""GBP"": 4978841.0}","Priority rank 105: 30 confirmed events across 5 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (97.0/100), attack breadth (69.3/100), repeatability (59.2/100). Amount severity is capped at 10% of the score."
106,36c414e8-da9c-4c38-9a01-e0932263a300,63.34782608695653,39,39,100.0,91.0330146399761,0.7653835696912763,33.9895677911807,3,"ATM, CARD_PAYMENT, TOPUP",2,"GBR, NLD",1,67.22408026755853,67.22408026755853,75.91973244147158,52.97658862876254,32.441471571906355,203,PENDING,"{""GBP"": 318268.0}","Priority rank 106: 39 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (75.9/100), repeatability (67.2/100), conservative fraud-rate conviction (67.2/100). Amount severity is capped at 10% of the score."
107,2cd48e91-65f6-4fb9-b276-ad1676366a88,63.13377926421404,41,41,100.0,91.43295511310926,1.4665796975176213,28.19087877574519,2,"BANK_TRANSFER, TOPUP",0,,1,69.06354515050167,69.06354515050167,68.56187290969899,17.82608695652174,87.62541806020067,38,FAILED,"{""GBP"": 3950792.0}","Priority rank 107: 41 confirmed events across 2 transaction type(s) and 0 merchant country/countries. Strongest signals: currency/type-normalised amount severity (87.6/100), repeatability (69.1/100), conservative fraud-rate conviction (69.1/100). Amount severity is capped at 10% of the score."
108,146dca23-5b81-449f-98b7-4809f52c3959,63.11371237458194,36,36,100.0,90.35781695514235,0.8703961277355502,30.00890794156176,3,"ATM, CARD_PAYMENT, TOPUP",7,"DEU, GBR, IRL, LTU, LUX, LVA, USA",2,63.87959866220736,63.87959866220736,71.57190635451505,68.36120401337793,34.11371237458194,198,PASSED,"{""EUR"": 22678.0, ""GBP"": 104619.0}","Priority rank 108: 36 confirmed events across 3 transaction type(s) and 7 merchant country/countries. Strongest signals: excess fraud versus transaction mix (71.6/100), attack breadth (68.4/100), repeatability (63.9/100). Amount severity is capped at 10% of the score."
109,781cfb45-7de4-4452-adb4-558a7ac30af8,62.85660535117058,51,51,100.0,92.99509861127318,0.8905209441448807,42.49434313904314,2,"CARD_PAYMENT, TOPUP",1,GBR,1,75.08361204013379,75.08361204013379,83.27759197324414,29.3561872909699,5.016722408026756,285,PASSED,"{""GBP"": 32076.0}","Priority rank 109: 51 confirmed events across 2 transaction type(s) and 1 merchant country/countries. Strongest signals: excess fraud versus transaction mix (83.3/100), repeatability (75.1/100), conservative fraud-rate conviction (75.1/100). Amount severity is capped at 10% of the score."
110,25b6f79d-6f91-4de3-9814-8d6ff7282348,62.535117056856194,30,30,100.0,88.6482908609522,1.1338750956335637,22.58286612417716,4,"ATM, BANK_TRANSFER, P2P, TOPUP",1,ESP,2,59.19732441471572,59.19732441471572,58.52842809364549,64.94983277591973,85.28428093645485,45,PASSED,"{""EUR"": 2131500.0, ""GBP"": 234800.0}","Priority rank 110: 30 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (85.3/100), attack breadth (64.9/100), repeatability (59.2/100). Amount severity is capped at 10% of the score."
111,f9ce67f0-636a-497d-8be2-25962eff2791,62.419732441471574,34,34,100.0,89.84820937803899,0.7758986211849627,29.413395271333943,3,"ATM, CARD_PAYMENT, TOPUP",2,"AUT, GBR",1,62.374581939799334,62.374581939799334,70.90301003344482,52.97658862876254,59.86622073578596,121,PASSED,"{""GBP"": 368168.0}","Priority rank 111: 34 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (70.9/100), repeatability (62.4/100), conservative fraud-rate conviction (62.4/100). Amount severity is capped at 10% of the score."
112,69720eca-43f8-4838-815c-56110cd9fc2e,62.0430602006689,31,31,100.0,88.9740999265246,0.9057206816851215,25.382502072224106,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",3,"CYP, GBR, IRL",1,60.200668896321076,60.200668896321076,62.54180602006689,73.15217391304348,54.515050167224075,137,PASSED,"{""GBP"": 180475.0}","Priority rank 112: 31 confirmed events across 4 transaction type(s) and 3 merchant country/countries. Strongest signals: attack breadth (73.2/100), excess fraud versus transaction mix (62.5/100), repeatability (60.2/100). Amount severity is capped at 10% of the score."
113,1c79de57-df26-407a-b7ab-160a774b8486,61.976588628762535,39,39,100.0,91.0330146399761,1.1728778622766858,29.246317114691305,3,"ATM, CARD_PAYMENT, TOPUP",2,"GBR, IRL",1,67.22408026755853,67.22408026755853,70.23411371237458,52.97658862876254,30.100334448160538,210,PASSED,"{""GBP"": 289888.0}","Priority rank 113: 39 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (70.2/100), repeatability (67.2/100), conservative fraud-rate conviction (67.2/100). Amount severity is capped at 10% of the score."
114,84a89217-7ddc-4f58-9446-d1dcd14151e5,61.549749163879596,28,28,100.0,87.93527963418923,0.724781058046331,24.64557839495745,3,"ATM, CARD_PAYMENT, TOPUP",3,"ESP, GBR, NLD",1,57.52508361204013,57.52508361204013,61.20401337792642,57.60033444816053,90.3010033444816,30,PASSED,"{""GBP"": 713161.0}","Priority rank 114: 28 confirmed events across 3 transaction type(s) and 3 merchant country/countries. Strongest signals: currency/type-normalised amount severity (90.3/100), excess fraud versus transaction mix (61.2/100), attack breadth (57.6/100). Amount severity is capped at 10% of the score."
115,9e24a959-8a6c-4798-98b9-732977e9f473,60.303929765886295,32,32,100.0,89.28172849426365,0.7360843531225546,28.120258959347783,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",3,"GBR, GIB, NLD",1,60.86956521739131,60.86956521739131,68.22742474916387,73.15217391304348,22.073578595317723,234,PASSED,"{""GBP"": 130612.0}","Priority rank 115: 32 confirmed events across 4 transaction type(s) and 3 merchant country/countries. Strongest signals: attack breadth (73.2/100), excess fraud versus transaction mix (68.2/100), repeatability (60.9/100). Amount severity is capped at 10% of the score."
116,709f2d38-4651-4f1d-a4df-f28af586f4d8,59.9636287625418,28,28,100.0,87.93527963418923,1.0244403601773557,21.84817894636739,5,"ATM, BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,57.52508361204013,57.52508361204013,56.52173913043478,69.3227424749164,66.22073578595318,102,PENDING,"{""GBP"": 1287230.0}","Priority rank 116: 28 confirmed events across 5 transaction type(s) and 1 merchant country/countries. Strongest signals: attack breadth (69.3/100), currency/type-normalised amount severity (66.2/100), repeatability (57.5/100). Amount severity is capped at 10% of the score."
117,5c68fd78-a3ca-4ebd-a86f-935add4126c9,59.719063545150505,26,26,100.0,87.12669561953783,1.0288359205755147,20.195673888330646,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"AUT, GBR",1,54.682274247491634,54.682274247491634,52.508361204013376,68.52842809364549,88.62876254180601,35,PASSED,"{""GBP"": 2258260.0}","Priority rank 117: 26 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: currency/type-normalised amount severity (88.6/100), attack breadth (68.5/100), repeatability (54.7/100). Amount severity is capped at 10% of the score."
118,97d10faa-8184-439e-81d8-bec5ab1c2837,59.38461538461539,32,32,100.0,89.28172849426365,0.868492990768877,26.612082171792924,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"GBR, IRL",1,60.86956521739131,60.86956521739131,64.54849498327759,52.97658862876254,50.50167224080268,149,FAILED,"{""GBP"": 144601.0}","Priority rank 118: 32 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (64.5/100), repeatability (60.9/100), conservative fraud-rate conviction (60.9/100). Amount severity is capped at 10% of the score."
119,ca1b0bda-44a3-4491-9e3d-22443a82777c,58.855769230769226,28,28,100.0,87.93527963418923,1.2821616475618123,20.01371777696311,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,57.52508361204013,57.52508361204013,51.50501672240802,57.70066889632107,82.6086956521739,53,PASSED,"{""GBP"": 1739443.0}","Priority rank 119: 28 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (82.6/100), attack breadth (57.7/100), repeatability (57.5/100). Amount severity is capped at 10% of the score."
120,5ca7a4b3-92cf-4a04-855a-acea4bc00253,58.70526755852843,30,30,100.0,88.6482908609522,1.0369055052313902,23.36261101414513,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,59.19732441471572,59.19732441471572,59.86622073578596,57.70066889632107,55.18394648829431,135,PASSED,"{""GBP"": 689021.0}","Priority rank 120: 30 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: excess fraud versus transaction mix (59.9/100), repeatability (59.2/100), conservative fraud-rate conviction (59.2/100). Amount severity is capped at 10% of the score."
121,a5f52e46-5c24-4582-827a-e989c50918df,58.657190635451514,27,27,100.0,87.54409628553643,0.7485871892247207,23.493257784808243,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"GBR, LUX",1,56.020066889632105,56.020066889632105,60.535117056856194,52.97658862876254,77.92642140468227,67,PASSED,"{""GBP"": 575087.0}","Priority rank 121: 27 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: currency/type-normalised amount severity (77.9/100), excess fraud versus transaction mix (60.5/100), repeatability (56.0/100). Amount severity is capped at 10% of the score."
122,a523b9ea-42a3-433d-a5e4-d7295526940d,58.145066889632105,34,34,100.0,89.84820937803899,1.0931909075347488,26.070650169847625,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,62.374581939799334,62.374581939799334,63.54515050167224,57.70066889632107,24.74916387959866,226,PASSED,"{""GBP"": 179100.0}","Priority rank 122: 34 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: excess fraud versus transaction mix (63.5/100), repeatability (62.4/100), conservative fraud-rate conviction (62.4/100). Amount severity is capped at 10% of the score."
123,3f3b0426-f4ad-4cb1-9ec3-4ad84dd2b461,57.93561872909699,24,24,100.0,86.20194241710247,0.5797596132289561,22.538645288944323,4,"BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",4,"FRA, GBR, IRL, POL",1,52.84280936454849,52.84280936454849,58.19397993311036,75.20066889632108,59.53177257525084,122,PASSED,"{""GBP"": 299137.0}","Priority rank 123: 24 confirmed events across 4 transaction type(s) and 4 merchant country/countries. Strongest signals: attack breadth (75.2/100), currency/type-normalised amount severity (59.5/100), excess fraud versus transaction mix (58.2/100). Amount severity is capped at 10% of the score."
124,3af26047-041d-4070-b820-77c2b275e2ac,57.58486622073578,33,33,100.0,89.57265699643881,0.9229336747226831,26.89071274361405,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,61.7056856187291,61.7056856187291,65.55183946488295,42.14882943143812,42.14046822742475,174,PASSED,"{""GBP"": 388830.0}","Priority rank 124: 33 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: excess fraud versus transaction mix (65.6/100), repeatability (61.7/100), conservative fraud-rate conviction (61.7/100). Amount severity is capped at 10% of the score."
125,8b9f374f-d58f-424a-8ec8-df1017170af8,57.536789297658856,28,28,100.0,87.93527963418923,0.5565692186342254,26.698657602701328,4,"ATM, CARD_PAYMENT, P2P, TOPUP",2,"GBR, NLD",1,57.52508361204013,57.52508361204013,64.88294314381271,68.52842809364549,26.421404682274247,221,PASSED,"{""GBP"": 79469.0}","Priority rank 125: 28 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (68.5/100), excess fraud versus transaction mix (64.9/100), repeatability (57.5/100). Amount severity is capped at 10% of the score."
126,d47afdfb-8673-4a0f-bbfc-53ecd9818f79,57.302257525083604,35,35,100.0,90.10957324106113,1.1630582847936843,26.23840119152721,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",3,"GBR, NLD, USA",1,62.87625418060201,62.87625418060201,63.87959866220736,57.60033444816053,13.043478260869565,261,PASSED,"{""GBP"": 90800.0}","Priority rank 126: 35 confirmed events across 3 transaction type(s) and 3 merchant country/countries. Strongest signals: excess fraud versus transaction mix (63.9/100), repeatability (62.9/100), conservative fraud-rate conviction (62.9/100). Amount severity is capped at 10% of the score."
127,b9260b61-8c28-4dfa-8e53-b21276381343,56.957775919732434,27,27,100.0,87.54409628553643,0.7806841602166215,23.168629044566625,4,"ATM, CARD_PAYMENT, P2P, TOPUP",1,GBR,1,56.020066889632105,56.020066889632105,59.19732441471572,57.70066889632107,56.52173913043478,131,PASSED,"{""GBP"": 523935.0}","Priority rank 127: 27 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: excess fraud versus transaction mix (59.2/100), attack breadth (57.7/100), currency/type-normalised amount severity (56.5/100). Amount severity is capped at 10% of the score."
128,b3edad19-85a0-4588-b953-2510ed9af582,56.770903010033436,42,42,100.0,91.6198387490838,2.0826775133553617,24.83855415078494,2,"BANK_TRANSFER, TOPUP",0,,1,69.89966555183946,69.89966555183946,61.53846153846154,17.82608695652174,33.44481605351171,200,PASSED,"{""GBP"": 1453822.0}","Priority rank 128: 42 confirmed events across 2 transaction type(s) and 0 merchant country/countries. Strongest signals: repeatability (69.9/100), conservative fraud-rate conviction (69.9/100), excess fraud versus transaction mix (61.5/100). Amount severity is capped at 10% of the score."
129,5e096304-e8f3-4d3d-a3ed-a8dcba7f03c2,56.14673913043478,23,23,100.0,85.68788745827372,0.7156275717840248,20.211574050392016,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,51.50501672240802,51.50501672240802,52.84280936454849,57.70066889632107,85.95317725752508,43,PASSED,"{""GBP"": 1187137.0}","Priority rank 129: 23 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (86.0/100), attack breadth (57.7/100), excess fraud versus transaction mix (52.8/100). Amount severity is capped at 10% of the score."
130,d8b8ca3b-3665-4741-aff6-8457c30a4bb4,56.08821070234113,27,27,100.0,87.54409628553643,0.9175400776077973,21.906897464576385,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,1,56.020066889632105,56.020066889632105,57.19063545150501,57.70066889632107,51.83946488294314,145,PASSED,"{""GBP"": 921370.0}","Priority rank 130: 27 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: attack breadth (57.7/100), excess fraud versus transaction mix (57.2/100), repeatability (56.0/100). Amount severity is capped at 10% of the score."
131,9c1706d9-5efa-42b8-858c-4df2e96c2114,56.02299331103679,24,24,100.0,86.20194241710247,0.6935733699501677,21.332960624497463,4,"BANK_TRANSFER, CARD_PAYMENT, P2P, TOPUP",3,"DEU, GBR, NLD",1,52.84280936454849,52.84280936454849,55.51839464882943,73.15217391304348,48.82943143812709,154,PASSED,"{""GBP"": 292335.0}","Priority rank 131: 24 confirmed events across 4 transaction type(s) and 3 merchant country/countries. Strongest signals: attack breadth (73.2/100), excess fraud versus transaction mix (55.5/100), repeatability (52.8/100). Amount severity is capped at 10% of the score."
132,d33617cd-e6c8-48ff-bbda-ae0673d8da28,55.92307692307693,30,30,100.0,88.6482908609522,1.1954501014744014,22.12170451144518,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"GBR, IRL",1,59.19732441471572,59.19732441471572,57.52508361204013,52.97658862876254,39.130434782608695,183,PASSED,"{""GBP"": 88499.0}","Priority rank 132: 30 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: repeatability (59.2/100), conservative fraud-rate conviction (59.2/100), excess fraud versus transaction mix (57.5/100). Amount severity is capped at 10% of the score."
133,768769a3-88eb-4fcc-8cc0-2cd302cb1ddb,55.76421404682274,28,28,100.0,87.93527963418923,1.0440611290045967,21.69312995048695,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",2,"GBR, GIB",1,57.52508361204013,57.52508361204013,56.187290969899664,68.52842809364549,26.08695652173913,222,PASSED,"{""GBP"": 253000.0}","Priority rank 133: 28 confirmed events across 4 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (68.5/100), repeatability (57.5/100), conservative fraud-rate conviction (57.5/100). Amount severity is capped at 10% of the score."
134,1deaa3fa-da65-4979-b3c2-5ef5aa91a541,55.08695652173913,25,25,100.0,86.68035060468212,0.590226728898962,23.37789118565965,3,"ATM, CARD_PAYMENT, TOPUP",2,"GBR, GIB",1,53.84615384615385,53.84615384615385,60.200668896321076,52.97658862876254,54.84949832775919,136,PASSED,"{""GBP"": 1027683.0}","Priority rank 134: 25 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: excess fraud versus transaction mix (60.2/100), currency/type-normalised amount severity (54.8/100), repeatability (53.8/100). Amount severity is capped at 10% of the score."
135,981a1117-3903-43e2-993a-8d0a67cb4ade,54.92642140468227,24,24,100.0,86.20194241710247,0.9075411269605628,19.46433775784079,4,"ATM, BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,2,52.84280936454849,52.84280936454849,50.50167224080268,64.94983277591973,60.200668896321076,120,PASSED,"{""GBP"": 587082.0, ""USD"": 154048.0}","Priority rank 135: 24 confirmed events across 4 transaction type(s) and 1 merchant country/countries. Strongest signals: attack breadth (64.9/100), currency/type-normalised amount severity (60.2/100), repeatability (52.8/100). Amount severity is capped at 10% of the score."
136,cc7516ed-6734-4978-a306-b8ab50cc60eb,54.72784280936454,26,26,100.0,87.12669561953783,0.6963373837431577,23.13431002623167,3,"ATM, CARD_PAYMENT, TOPUP",2,"GBR, USA",2,54.682274247491634,54.682274247491634,58.862876254180605,60.225752508361204,38.46153846153847,185,PASSED,"{""BTC"": 20152.0, ""GBP"": 276650.0}","Priority rank 136: 26 confirmed events across 3 transaction type(s) and 2 merchant country/countries. Strongest signals: attack breadth (60.2/100), excess fraud versus transaction mix (58.9/100), repeatability (54.7/100). Amount severity is capped at 10% of the score."
137,1e2914f9-3094-413f-8325-7b994cefe277,54.51672240802676,30,30,100.0,88.6482908609522,1.3192004398077848,21.26429449043321,3,"BANK_TRANSFER, CARD_PAYMENT, TOPUP",1,GBR,2,59.19732441471572,59.19732441471572,54.84949832775919,49.397993311036785,35.785953177257525,193,PASSED,"{""GBP"": 341800.0, ""USD"": 23300.0}","Priority rank 137: 30 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: repeatability (59.2/100), conservative fraud-rate conviction (59.2/100), excess fraud versus transaction mix (54.8/100). Amount severity is capped at 10% of the score."
138,0dcc7887-c1ee-4344-94e1-a67ae5d2d11f,53.88921404682274,26,26,100.0,87.12669561953783,1.0405706688563838,20.109155802567923,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,54.682274247491634,54.682274247491634,51.83946488294314,42.14882943143812,71.23745819397993,87,PASSED,"{""GBP"": 1784100.0}","Priority rank 138: 26 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (71.2/100), repeatability (54.7/100), conservative fraud-rate conviction (54.7/100). Amount severity is capped at 10% of the score."
139,d908b768-ad41-4e3a-890f-40545f393bc7,53.81396321070233,24,24,100.0,86.20194241710247,0.6405923553603625,21.872407944343763,3,"ATM, CARD_PAYMENT, TOPUP",1,GBR,1,52.84280936454849,52.84280936454849,56.85618729096989,42.14882943143812,70.5685618729097,89,PASSED,"{""GBP"": 1103142.0}","Priority rank 139: 24 confirmed events across 3 transaction type(s) and 1 merchant country/countries. Strongest signals: currency/type-normalised amount severity (70.6/100), excess fraud versus transaction mix (56.9/100), repeatability (52.8/100). Amount severity is capped at 10% of the score."
